,f_load,year,month,day,hour,weekday,holiday,fz,LUZ0
2017-10-13T07:00:00,7182,2017,10,13,7,4,0,1,10.2
2017-10-13T08:00:00,7153,2017,10,13,8,4,0,2,9.72
2017-10-13T09:00:00,7143,2017,10,13,9,4,0,2,9.35
2017-10-13T10:00:00,7106,2017,10,13,10,4,0,2,8.72
2017-10-13T11:00:00,6695,2017,10,13,11,4,0,2,8.41
2017-10-13T12:00:00,6643,2017,10,13,12,4,0,2,8.18
2017-10-13T13:00:00,6518,2017,10,13,13,4,0,2,8.08
2017-10-13T14:00:00,6371,2017,10,13,14,4,0,2,8.13
2017-10-13T15:00:00,6239,2017,10,13,15,4,0,2,8.56
2017-10-13T16:00:00,6291,2017,10,13,16,4,0,1,10.77
2017-10-13T17:00:00,6644,2017,10,13,17,4,0,1,13.6
2017-10-13T18:00:00,6782,2017,10,13,18,4,0,1,15.78
2017-10-13T19:00:00,6426,2017,10,13,19,4,0,2,17.37
2017-10-13T20:00:00,6060,2017,10,13,20,4,0,2,18.44
2017-10-13T21:00:00,5904,2017,10,13,21,4,0,2,19.15
2017-10-13T22:00:00,5668,2017,10,13,22,4,0,2,19.86
2017-10-13T23:00:00,5426,2017,10,13,23,4,0,2,19.58
2017-10-14T00:00:00,5551,2017,10,14,0,5,0,1,18.06
2017-10-14T01:00:00,6133,2017,10,14,1,5,0,1,15.83
2017-10-14T02:00:00,6197,2017,10,14,2,5,0,1,13.85
2017-10-14T03:00:00,6092,2017,10,14,3,5,0,2,13.39
2017-10-14T04:00:00,6133,2017,10,14,4,5,0,1,12.34
2017-10-14T05:00:00,5345,2017,10,14,5,5,0,2,11.68
2017-10-14T06:00:00,5455,2017,10,14,6,5,0,1,11.08
2017-10-14T07:00:00,5714,2017,10,14,7,5,0,1,10.58
2017-10-14T08:00:00,6020,2017,10,14,8,5,0,1,10.14
2017-10-14T09:00:00,5929,2017,10,14,9,5,0,2,9.79
2017-10-14T10:00:00,5824,2017,10,14,10,5,0,2,9.49
2017-10-14T11:00:00,6605,2017,10,14,11,5,0,1,9.15
2017-10-14T12:00:00,6555,2017,10,14,12,5,0,2,9.06
2017-10-14T13:00:00,6632,2017,10,14,13,5,0,1,8.9
2017-10-14T14:00:00,6650,2017,10,14,14,5,0,1,8.68
2017-10-14T15:00:00,6560,2017,10,14,15,5,0,2,9.24
2017-10-14T16:00:00,6169,2017,10,14,16,5,0,2,11.45
2017-10-14T17:00:00,5755,2017,10,14,17,5,0,2,13.84
2017-10-14T18:00:00,5974,2017,10,14,18,5,0,1,15.52
2017-10-14T19:00:00,5750,2017,10,14,19,5,0,2,17.51
2017-10-14T20:00:00,5837,2017,10,14,20,5,0,1,19.15
2017-10-14T21:00:00,6114,2017,10,14,21,5,0,1,20.14
2017-10-14T22:00:00,6295,2017,10,14,22,5,0,1,20.46
2017-10-14T23:00:00,6129,2017,10,14,23,5,0,2,19.8
2017-10-15T00:00:00,6034,2017,10,15,0,6,0,2,18.59
2017-10-15T01:00:00,6128,2017,10,15,1,6,0,1,15.71
2017-10-15T02:00:00,6078,2017,10,15,2,6,0,2,13.92
2017-10-15T03:00:00,6069,2017,10,15,3,6,0,2,12.88
2017-10-15T04:00:00,6056,2017,10,15,4,6,0,2,12.24
2017-10-15T05:00:00,6135,2017,10,15,5,6,0,1,11.6
2017-10-15T06:00:00,5979,2017,10,15,6,6,0,2,11.07
2017-10-15T07:00:00,5954,2017,10,15,7,6,0,2,10.69
2017-10-15T08:00:00,6220,2017,10,15,8,6,0,1,10.4
2017-10-15T09:00:00,6848,2017,10,15,9,6,0,1,10.15
2017-10-15T10:00:00,6371,2017,10,15,10,6,0,2,9.57
2017-10-15T11:00:00,5280,2017,10,15,11,6,0,2,9.46
2017-10-15T12:00:00,6318,2017,10,15,12,6,0,1,9.16
2017-10-15T13:00:00,6336,2017,10,15,13,6,0,1,8.95
2017-10-15T14:00:00,6297,2017,10,15,14,6,0,2,8.75
2017-10-15T15:00:00,6377,2017,10,15,15,6,0,1,9.22
2017-10-15T16:00:00,5960,2017,10,15,16,6,0,2,10.93
2017-10-15T17:00:00,5837,2017,10,15,17,6,0,2,14.11
2017-10-15T18:00:00,5870,2017,10,15,18,6,0,1,16.37
2017-10-15T19:00:00,5604,2017,10,15,19,6,0,2,18.42
2017-10-15T20:00:00,5756,2017,10,15,20,6,0,1,19.97
2017-10-15T21:00:00,5836,2017,10,15,21,6,0,1,21.23
2017-10-15T22:00:00,5678,2017,10,15,22,6,0,2,21.52
2017-10-15T23:00:00,5940,2017,10,15,23,6,0,1,21.39
2017-10-16T00:00:00,6105,2017,10,16,0,0,0,1,19.39
2017-10-16T01:00:00,6226,2017,10,16,1,0,0,1,16.24
2017-10-16T02:00:00,6219,2017,10,16,2,0,0,2,14.68
2017-10-16T03:00:00,6243,2017,10,16,3,0,0,1,13.76
2017-10-16T04:00:00,6439,2017,10,16,4,0,0,1,13.22
2017-10-16T05:00:00,6095,2017,10,16,5,0,0,2,12.21
2017-10-16T06:00:00,6917,2017,10,16,6,0,0,1,11.66
2017-10-16T07:00:00,7239,2017,10,16,7,0,0,1,11.49
2017-10-16T08:00:00,7156,2017,10,16,8,0,0,2,10.8
2017-10-16T09:00:00,7128,2017,10,16,9,0,0,2,10.27
2017-10-16T10:00:00,7128,2017,10,16,10,0,0,3,9.69
2017-10-16T11:00:00,6810,2017,10,16,11,0,0,2,10.03
2017-10-16T12:00:00,6711,2017,10,16,12,0,0,2,9.19
2017-10-16T13:00:00,6660,2017,10,16,13,0,0,2,8.98
2017-10-16T14:00:00,6523,2017,10,16,14,0,0,2,8.73
2017-10-16T15:00:00,6480,2017,10,16,15,0,0,2,9.11
2017-10-16T16:00:00,6519,2017,10,16,16,0,0,1,11.98
2017-10-16T17:00:00,6804,2017,10,16,17,0,0,1,15.18
2017-10-16T18:00:00,6938,2017,10,16,18,0,0,1,17.6
2017-10-16T19:00:00,6517,2017,10,16,19,0,0,2,19.49
2017-10-16T20:00:00,6186,2017,10,16,20,0,0,2,20.87
2017-10-16T21:00:00,6251,2017,10,16,21,0,0,1,21.78
2017-10-16T22:00:00,5846,2017,10,16,22,0,0,2,22.06
2017-10-16T23:00:00,6064,2017,10,16,23,0,0,1,21.67
2017-10-17T00:00:00,6405,2017,10,17,0,1,0,1,19.7
2017-10-17T01:00:00,6495,2017,10,17,1,1,0,1,16.23
2017-10-17T02:00:00,6503,2017,10,17,2,1,0,1,14.41
2017-10-17T03:00:00,6345,2017,10,17,3,1,0,2,13.18
2017-10-17T04:00:00,6496,2017,10,17,4,1,0,1,12.71
2017-10-17T05:00:00,6156,2017,10,17,5,1,0,2,11.67
2017-10-17T06:00:00,6922,2017,10,17,6,1,0,1,11.23
2017-10-17T07:00:00,7221,2017,10,17,7,1,0,1,10.46
2017-10-17T08:00:00,7143,2017,10,17,8,1,0,2,10.36
2017-10-17T09:00:00,7085,2017,10,17,9,1,0,2,9.2
2017-10-17T10:00:00,7119,2017,10,17,10,1,0,1,8.93
2017-10-17T11:00:00,6656,2017,10,17,11,1,0,2,8.89
2017-10-17T12:00:00,6662,2017,10,17,12,1,0,1,7.96
2017-10-17T13:00:00,6572,2017,10,17,13,1,0,2,7.76
2017-10-17T14:00:00,6474,2017,10,17,14,1,0,2,7.66
2017-10-17T15:00:00,6407,2017,10,17,15,1,0,2,8.29
2017-10-17T16:00:00,6385,2017,10,17,16,1,0,2,11.34
2017-10-17T17:00:00,6715,2017,10,17,17,1,0,1,14.54
2017-10-17T18:00:00,6869,2017,10,17,18,1,0,1,16.64
2017-10-17T19:00:00,6511,2017,10,17,19,1,0,2,18.48
2017-10-17T20:00:00,6130,2017,10,17,20,1,0,2,19.85
2017-10-17T21:00:00,6281,2017,10,17,21,1,0,1,20.95
2017-10-17T22:00:00,6398,2017,10,17,22,1,0,1,21.14
2017-10-17T23:00:00,6002,2017,10,17,23,1,0,2,20.35
2017-10-18T00:00:00,6757,2017,10,18,0,2,0,1,18.37
2017-10-18T01:00:00,6604,2017,10,18,1,2,0,2,15.86
2017-10-18T02:00:00,6571,2017,10,18,2,2,0,2,14.47
2017-10-18T03:00:00,6429,2017,10,18,3,2,0,2,13.59
2017-10-18T04:00:00,6630,2017,10,18,4,2,0,1,13.0
2017-10-18T05:00:00,6233,2017,10,18,5,2,0,2,12.44
2017-10-18T06:00:00,6959,2017,10,18,6,2,0,1,11.47
2017-10-18T07:00:00,7223,2017,10,18,7,2,0,1,10.37
2017-10-18T08:00:00,7242,2017,10,18,8,2,0,1,9.84
2017-10-18T09:00:00,7175,2017,10,18,9,2,0,2,9.17
2017-10-18T10:00:00,7237,2017,10,18,10,2,0,1,8.47
2017-10-18T11:00:00,6894,2017,10,18,11,2,0,2,7.97
2017-10-18T12:00:00,6786,2017,10,18,12,2,0,2,7.74
2017-10-18T13:00:00,6623,2017,10,18,13,2,0,2,7.37
2017-10-18T14:00:00,6512,2017,10,18,14,2,0,2,7.53
2017-10-18T15:00:00,6448,2017,10,18,15,2,0,2,7.64
2017-10-18T16:00:00,6349,2017,10,18,16,2,0,2,9.99
2017-10-18T17:00:00,6778,2017,10,18,17,2,0,1,13.17
2017-10-18T18:00:00,6928,2017,10,18,18,2,0,1,15.52
2017-10-18T19:00:00,6614,2017,10,18,19,2,0,2,17.2
2017-10-18T20:00:00,6245,2017,10,18,20,2,0,2,18.33
2017-10-18T21:00:00,6023,2017,10,18,21,2,0,2,19.24
2017-10-18T22:00:00,5718,2017,10,18,22,2,0,2,19.48
2017-10-18T23:00:00,5424,2017,10,18,23,2,0,2,18.99
2017-10-19T00:00:00,6075,2017,10,19,0,3,0,1,17.39
2017-10-19T01:00:00,6613,2017,10,19,1,3,0,1,14.67
2017-10-19T02:00:00,6669,2017,10,19,2,3,0,1,13.22
2017-10-19T03:00:00,6469,2017,10,19,3,3,0,2,12.09
2017-10-19T04:00:00,6345,2017,10,19,4,3,0,2,10.69
2017-10-19T05:00:00,6164,2017,10,19,5,3,0,2,10.17
2017-10-19T06:00:00,6924,2017,10,19,6,3,0,1,9.63
2017-10-19T07:00:00,7166,2017,10,19,7,3,0,1,9.08
2017-10-19T08:00:00,7225,2017,10,19,8,3,0,1,8.56
2017-10-19T09:00:00,7230,2017,10,19,9,3,0,1,8.19
2017-10-19T10:00:00,7307,2017,10,19,10,3,0,1,8.55
2017-10-19T11:00:00,6773,2017,10,19,11,3,0,2,8.08
2017-10-19T12:00:00,6730,2017,10,19,12,3,0,2,8.9
2017-10-19T13:00:00,6685,2017,10,19,13,3,0,2,9.52
2017-10-19T14:00:00,6668,2017,10,19,14,3,0,2,9.49
2017-10-19T15:00:00,6479,2017,10,19,15,3,0,2,9.75
2017-10-19T16:00:00,6421,2017,10,19,16,3,0,2,11.94
2017-10-19T17:00:00,6889,2017,10,19,17,3,0,1,13.5
2017-10-19T18:00:00,7008,2017,10,19,18,3,0,1,15.15
2017-10-19T19:00:00,6643,2017,10,19,19,3,0,2,17.1
2017-10-19T20:00:00,6249,2017,10,19,20,3,0,2,18.26
2017-10-19T21:00:00,6020,2017,10,19,21,3,0,2,18.84
2017-10-19T22:00:00,5875,2017,10,19,22,3,0,2,19.09
2017-10-19T23:00:00,5942,2017,10,19,23,3,0,1,18.25
2017-10-20T00:00:00,6081,2017,10,20,0,4,0,1,16.79
2017-10-20T01:00:00,6243,2017,10,20,1,4,0,1,14.41
2017-10-20T02:00:00,6484,2017,10,20,2,4,0,1,13.42
2017-10-20T03:00:00,6466,2017,10,20,3,4,0,2,12.51
2017-10-20T04:00:00,6176,2017,10,20,4,4,0,2,11.65
2017-10-20T05:00:00,6222,2017,10,20,5,4,0,1,10.85
2017-10-20T06:00:00,7051,2017,10,20,6,4,0,1,10.33
2017-10-20T07:00:00,7377,2017,10,20,7,4,0,1,9.91
2017-10-20T08:00:00,7414,2017,10,20,8,4,0,1,9.54
2017-10-20T09:00:00,7437,2017,10,20,9,4,0,1,8.96
2017-10-20T10:00:00,7476,2017,10,20,10,4,0,1,8.87
2017-10-20T11:00:00,7107,2017,10,20,11,4,0,2,8.35
2017-10-20T12:00:00,7058,2017,10,20,12,4,0,2,8.64
2017-10-20T13:00:00,6918,2017,10,20,13,4,0,2,8.54
2017-10-20T14:00:00,6772,2017,10,20,14,4,0,2,8.89
2017-10-20T15:00:00,6682,2017,10,20,15,4,0,2,10.0
2017-10-20T16:00:00,6662,2017,10,20,16,4,0,2,11.74
2017-10-20T17:00:00,6962,2017,10,20,17,4,0,1,14.64
2017-10-20T18:00:00,6901,2017,10,20,18,4,0,2,16.86
2017-10-20T19:00:00,6550,2017,10,20,19,4,0,2,18.09
2017-10-20T20:00:00,6171,2017,10,20,20,4,0,2,18.61
2017-10-20T21:00:00,6005,2017,10,20,21,4,0,2,18.18
2017-10-20T22:00:00,5690,2017,10,20,22,4,0,2,17.75
2017-10-20T23:00:00,5456,2017,10,20,23,4,0,2,16.95
2017-10-21T00:00:00,5473,2017,10,21,0,5,0,1,16.34
2017-10-21T01:00:00,5545,2017,10,21,1,5,0,1,15.1
2017-10-21T02:00:00,5508,2017,10,21,2,5,0,2,14.11
2017-10-21T03:00:00,5527,2017,10,21,3,5,0,1,13.69
2017-10-21T04:00:00,5711,2017,10,21,4,5,0,1,13.1
2017-10-21T05:00:00,5506,2017,10,21,5,5,0,2,13.08
2017-10-21T06:00:00,5714,2017,10,21,6,5,0,1,13.21
2017-10-21T07:00:00,5825,2017,10,21,7,5,0,1,13.14
2017-10-21T08:00:00,5971,2017,10,21,8,5,0,1,13.14
2017-10-21T09:00:00,5935,2017,10,21,9,5,0,2,13.0
2017-10-21T10:00:00,5945,2017,10,21,10,5,0,1,13.25
2017-10-21T11:00:00,5907,2017,10,21,11,5,0,2,13.19
2017-10-21T12:00:00,6008,2017,10,21,12,5,0,1,13.08
2017-10-21T13:00:00,6101,2017,10,21,13,5,0,1,12.75
2017-10-21T14:00:00,5849,2017,10,21,14,5,0,2,12.46
2017-10-21T15:00:00,5918,2017,10,21,15,5,0,1,12.33
2017-10-21T16:00:00,5873,2017,10,21,16,5,0,2,13.76
2017-10-21T17:00:00,6149,2017,10,21,17,5,0,1,15.65
2017-10-21T18:00:00,6203,2017,10,21,18,5,0,1,17.6
2017-10-21T19:00:00,5876,2017,10,21,19,5,0,2,18.29
2017-10-21T20:00:00,5641,2017,10,21,20,5,0,2,18.53
2017-10-21T21:00:00,5558,2017,10,21,21,5,0,2,18.66
2017-10-21T22:00:00,5706,2017,10,21,22,5,0,1,18.64
2017-10-21T23:00:00,5763,2017,10,21,23,5,0,1,18.49
2017-10-22T00:00:00,5872,2017,10,22,0,6,0,1,17.66
2017-10-22T01:00:00,6074,2017,10,22,1,6,0,1,16.7
2017-10-22T02:00:00,6016,2017,10,22,2,6,0,2,15.56
2017-10-22T03:00:00,6041,2017,10,22,3,6,0,1,14.01
2017-10-22T04:00:00,5906,2017,10,22,4,6,0,2,12.86
2017-10-22T05:00:00,5964,2017,10,22,5,6,0,1,11.3
2017-10-22T06:00:00,5268,2017,10,22,6,6,0,2,10.53
2017-10-22T07:00:00,5578,2017,10,22,7,6,0,1,10.25
2017-10-22T08:00:00,5664,2017,10,22,8,6,0,1,10.26
2017-10-22T09:00:00,5850,2017,10,22,9,6,0,1,10.19
2017-10-22T10:00:00,6003,2017,10,22,10,6,0,1,10.17
2017-10-22T11:00:00,6013,2017,10,22,11,6,0,1,10.22
2017-10-22T12:00:00,5964,2017,10,22,12,6,0,2,10.03
2017-10-22T13:00:00,5998,2017,10,22,13,6,0,1,9.74
2017-10-22T14:00:00,5952,2017,10,22,14,6,0,2,9.56
2017-10-22T15:00:00,5936,2017,10,22,15,6,0,2,9.21
2017-10-22T16:00:00,5845,2017,10,22,16,6,0,2,9.44
2017-10-22T17:00:00,6361,2017,10,22,17,6,0,1,9.77
2017-10-22T18:00:00,6446,2017,10,22,18,6,0,1,9.64
2017-10-22T19:00:00,6158,2017,10,22,19,6,0,2,8.94
2017-10-22T20:00:00,5847,2017,10,22,20,6,0,2,9.95
2017-10-22T21:00:00,5736,2017,10,22,21,6,0,2,9.7
2017-10-22T22:00:00,5494,2017,10,22,22,6,0,2,9.6
2017-10-22T23:00:00,6322,2017,10,22,23,6,0,1,9.1
2017-10-23T00:00:00,6536,2017,10,23,0,0,0,1,8.51
2017-10-23T01:00:00,6652,2017,10,23,1,0,0,1,7.65
2017-10-23T02:00:00,6683,2017,10,23,2,0,0,1,7.54
2017-10-23T03:00:00,6692,2017,10,23,3,0,0,1,7.39
2017-10-23T04:00:00,7082,2017,10,23,4,0,0,1,7.27
2017-10-23T05:00:00,6743,2017,10,23,5,0,0,2,7.23
2017-10-23T06:00:00,7392,2017,10,23,6,0,0,1,7.2
2017-10-23T07:00:00,7788,2017,10,23,7,0,0,1,7.05
2017-10-23T08:00:00,7872,2017,10,23,8,0,0,1,6.97
2017-10-23T09:00:00,8042,2017,10,23,9,0,0,1,6.7
2017-10-23T10:00:00,8146,2017,10,23,10,0,0,1,6.63
2017-10-23T11:00:00,7676,2017,10,23,11,0,0,2,6.67
2017-10-23T12:00:00,7674,2017,10,23,12,0,0,2,6.63
2017-10-23T13:00:00,7458,2017,10,23,13,0,0,2,6.57
2017-10-23T14:00:00,7453,2017,10,23,14,0,0,2,6.52
2017-10-23T15:00:00,7353,2017,10,23,15,0,0,2,6.51
2017-10-23T16:00:00,7304,2017,10,23,16,0,0,2,6.78
2017-10-23T17:00:00,7658,2017,10,23,17,0,0,1,7.16
2017-10-23T18:00:00,7468,2017,10,23,18,0,0,2,7.36
2017-10-23T19:00:00,7047,2017,10,23,19,0,0,2,7.74
2017-10-23T20:00:00,6679,2017,10,23,20,0,0,2,8.29
2017-10-23T21:00:00,6599,2017,10,23,21,0,0,2,8.66
2017-10-23T22:00:00,6502,2017,10,23,22,0,0,2,8.49
2017-10-23T23:00:00,6160,2017,10,23,23,0,0,2,8.57
2017-10-24T00:00:00,6765,2017,10,24,0,1,0,1,8.12
2017-10-24T01:00:00,6915,2017,10,24,1,1,0,1,8.19
2017-10-24T02:00:00,6819,2017,10,24,2,1,0,2,8.16
2017-10-24T03:00:00,6887,2017,10,24,3,1,0,1,8.06
2017-10-24T04:00:00,6953,2017,10,24,4,1,0,1,8.09
2017-10-24T05:00:00,6636,2017,10,24,5,1,0,2,7.95
2017-10-24T06:00:00,7444,2017,10,24,6,1,0,1,7.95
2017-10-24T07:00:00,7762,2017,10,24,7,1,0,1,7.99
2017-10-24T08:00:00,7665,2017,10,24,8,1,0,2,7.81
2017-10-24T09:00:00,7624,2017,10,24,9,1,0,2,7.48
